# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
# -> for galaxy lensing (lens[i]), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:phiphi                 4:TPhi                   5:dens[1]-dens[1]        6:dens[1]-dens[2]        7:dens[1]-dens[3]        8:dens[1]-dens[4]        9:dens[2]-dens[2]       10:dens[2]-dens[3]       11:dens[2]-dens[4]       12:dens[3]-dens[3]       13:dens[3]-dens[4]       14:dens[4]-dens[4]       15:phi-dens[1]           16:phi-dens[2]           17:phi-dens[3]           18:phi-dens[4]           19:lens[1]-lens[1]       20:lens[1]-lens[2]       21:lens[1]-lens[3]       22:lens[1]-lens[4]       23:lens[2]-lens[2]       24:lens[2]-lens[3]       25:lens[2]-lens[4]       26:lens[3]-lens[3]       27:lens[3]-lens[4]       28:lens[4]-lens[4]       29:dens[1]-lens[1]       30:dens[1]-lens[2]       31:dens[1]-lens[3]       32:dens[1]-lens[4]       33:dens[2]-lens[1]       34:dens[2]-lens[2]       35:dens[2]-lens[3]       36:dens[2]-lens[4]       37:dens[3]-lens[1]       38:dens[3]-lens[2]       39:dens[3]-lens[3]       40:dens[3]-lens[4]       41:dens[4]-lens[1]       42:dens[4]-lens[2]       43:dens[4]-lens[3]       44:dens[4]-lens[4]    
  240       7.366612767298e-10       8.884090717107e-13       1.960539816621e-13       5.872182511633e-04      -1.420740070434e-04      -1.826618730564e-04      -2.104196358517e-04       3.825332326106e-05       4.035532148901e-05       4.783929996254e-05       7.987933937083e-05       1.004390701589e-04       1.553009418087e-04       4.733095083848e-09      -1.038836907034e-09      -2.714990078800e-09      -5.292264808876e-09       1.837404150921e-15       3.733378251982e-15       4.407269947790e-15       4.851256826348e-15       1.044950281649e-14       1.430037560262e-14       1.690712866862e-14       2.303428342335e-14       3.030395880134e-14       4.616446633455e-14       9.006509962982e-10       2.430144988472e-09       3.158208312155e-09       3.637892796997e-09      -2.157394563823e-10      -5.812211288177e-10      -7.341819722400e-10      -8.268952494382e-10      -2.550388488504e-10      -8.276250322231e-10      -1.332684326652e-09      -1.748637580833e-09      -2.807781102509e-10      -9.785033072220e-10      -1.753892244678e-09      -2.671692409696e-09 
  241       7.350417502579e-10       8.772189836173e-13       1.935122578505e-13       5.937090485756e-04      -1.429589405494e-04      -1.838572084107e-04      -2.118069110996e-04       3.833800298122e-05       4.036988577907e-05       4.786608094856e-05       8.004740834557e-05       1.006653296866e-04       1.556573065364e-04       4.725278901895e-09      -1.030228511847e-09      -2.698165482147e-09      -5.261725534973e-09       1.805910346464e-15       3.674345606819e-15       4.338623017867e-15       4.776275569154e-15       1.029644778364e-14       1.409353532749e-14       1.666378409716e-14       2.270376711826e-14       2.987135257491e-14       4.551300790224e-14       8.981892979934e-10       2.425569237724e-09       3.152606953764e-09       3.631616289333e-09      -2.140881128552e-10      -5.772407169905e-10      -7.288029680372e-10      -8.205338958829e-10      -2.531486519641e-10      -8.224202196623e-10      -1.324429529304e-09      -1.737856033054e-09      -2.787307434959e-10      -9.724195222905e-10      -1.743196311119e-09      -2.655896519951e-09 
  242       7.333458416820e-10       8.662212889168e-13       1.910043082184e-13       6.002353056107e-04      -1.438436306710e-04      -1.850529778634e-04      -2.131948392387e-04       3.842190097819e-05       4.038375995786e-05       4.789156939383e-05       8.021513777010e-05       1.008903460638e-04       1.560127058028e-04       4.717452089502e-09      -1.021699412752e-09      -2.681514671580e-09      -5.231505336631e-09       1.775065546735e-15       3.616482077894e-15       4.271327459457e-15       4.702765766901e-15       1.014634490817e-14       1.389069367095e-14       1.642514957163e-14       2.237962606786e-14       2.944701659680e-14       4.487398152718e-14       8.957233543267e-10       2.420989537979e-09       3.146999560967e-09       3.625332364790e-09      -2.124526433204e-10      -5.732977871745e-10      -7.234739720936e-10      -8.142314326636e-10      -2.512765461872e-10      -8.172677575029e-10      -1.316259138817e-09      -1.727183661111e-09      -2.767029511773e-10      -9.663977750043e-10      -1.732605901155e-09      -2.640257208102e-09 
  243       7.315741635052e-10       8.554102595221e-13       1.885307688498e-13       6.067970728621e-04      -1.447280723194e-04      -1.862492002339e-04      -2.145834477657e-04       3.850501360719e-05       4.039692320257e-05       4.791572612089e-05       8.038260431940e-05       1.011141265425e-04       1.563670864468e-04       4.709616133922e-09      -1.013246175094e-09      -2.665035965743e-09      -5.201591825779e-09       1.744848804476e-15       3.559750156510e-15       4.205339946959e-15       4.630680261051e-15       9.999099739346e-15       1.369172141366e-14       1.619107259003e-14       2.206165881545e-14       2.903069182718e-14       4.424698711747e-14       8.932530540530e-10       2.416406152474e-09       3.141386788261e-09       3.619041933354e-09      -2.108326579086e-10      -5.693915002191e-10      -7.181935836466e-10      -8.079858410979e-10      -2.494220828055e-10      -8.121662484964e-10      -1.308171371023e-09      -1.716618631431e-09      -2.746942459587e-10      -9.604364098279e-10      -1.722118578580e-09      -2.624769827593e-09 
  244       7.297273581951e-10       8.447797538447e-13       1.860922519595e-13       6.133944041311e-04      -1.456122613692e-04      -1.874458963480e-04      -2.159727666562e-04       3.858733680601e-05       4.040935310223e-05       4.793850994737e-05       8.054988572088e-05       1.013366773636e-04       1.567203910830e-04       4.701772357948e-09      -1.004865107635e-09      -2.648727311788e-09      -5.171971617597e-09       1.715237807344e-15       3.504109851816e-15       4.140614280637e-15       4.559968760660e-15       9.854611504292e-15       1.349648072868e-14       1.596139050147e-14       2.174965031769e-14       2.862210163572e-14       4.363159775720e-14       8.907782364135e-10       2.411819238798e-09       3.135769166018e-09       3.612745768648e-09      -2.092277254004e-10      -5.655209189332e-10      -7.129602628653e-10      -8.017949277300e-10      -2.475847654558e-10      -8.071141528913e-10      -1.300164228408e-09      -1.706158848517e-09      -2.727040887022e-10      -9.545336030122e-10      -1.711731628053e-09      -2.609429281785e-09 
  245       7.278060984344e-10       8.343232115745e-13       1.836893454474e-13       6.200273564838e-04      -1.464961946684e-04      -1.886430890595e-04      -2.173628283915e-04       3.866886608700e-05       4.042102563466e-05       4.795987765874e-05       8.071706075440e-05       1.015580037354e-04       1.570725580394e-04       4.693921916953e-09      -9.965522592391e-10      -2.632586280029e-09      -5.142630317426e-09       1.686208861069e-15       3.449518660067e-15       4.077101351012e-15       4.490577803555e-15       9.712773029422e-15       1.330482507457e-14       1.573593038020e-14       2.144337177557e-14       2.822095158251e-14       4.302735937304e-14       8.882986903568e-10       2.407228847134e-09       3.130147098350e-09       3.606444505544e-09      -2.076373726651e-10      -5.616850067383e-10      -7.077723289754e-10      -7.956563220158e-10      -2.457640494787e-10      -8.021097865030e-10      -1.292235497180e-09      -1.695801951283e-09      -2.707318877647e-10      -9.486873603178e-10      -1.701442051269e-09      -2.594230017889e-09 
  246       7.258110873721e-10       8.240336484599e-13       1.813226124531e-13       6.266959903075e-04      -1.473798700494e-04      -1.898408032717e-04      -2.187536679849e-04       3.874959652912e-05       4.043191514339e-05       4.797978398098e-05       8.088420925228e-05       1.017781098117e-04       1.574235212943e-04       4.686065795931e-09      -9.883034155527e-10      -2.616610058603e-09      -5.113552507684e-09       1.657736872629e-15       3.395931533895e-15       4.014749103246e-15       4.422450717508e-15       9.573470661925e-15       1.311659908862e-14       1.551450889970e-14       2.114258046544e-14       2.782692919897e-14       4.243379040078e-14       8.858141537590e-10       2.402634918498e-09       3.124520860965e-09       3.600138637775e-09      -2.060610840999e-10      -5.578826263214e-10      -7.026279583836e-10      -7.895674740097e-10      -2.439593412717e-10      -7.971513187848e-10      -1.284382744322e-09      -1.685545309388e-09      -2.687769982945e-10      -9.428955147385e-10      -1.691246563122e-09      -2.579166020902e-09 
  247       7.237430588738e-10       8.139036510880e-13       1.789925909093e-13       6.334003693674e-04      -1.482632863386e-04      -1.910390659588e-04      -2.201453230084e-04       3.882952276990e-05       4.044199431456e-05       4.799818155334e-05       8.105141209931e-05       1.019969986700e-04       1.577732104144e-04       4.678204806535e-09      -9.801140956842e-10      -2.600795448125e-09      -5.084721734779e-09       1.629795333404e-15       3.343300851570e-15       3.953502501535e-15       4.355527581410e-15       9.436584191239e-15       1.293163847996e-14       1.529693220668e-14       2.084701957001e-14       2.743970376868e-14       4.185038145190e-14       8.833243126453e-10       2.398037282975e-09       3.118890599037e-09       3.593828515546e-09      -2.044983010691e-10      -5.541125382882e-10      -6.975251828023e-10      -7.835256520502e-10      -2.421699976424e-10      -7.922367708978e-10      -1.276603314663e-09      -1.675386019570e-09      -2.668387215274e-10      -9.371557242246e-10      -1.681141587878e-09      -2.564230807534e-09 
  248       7.216027777728e-10       8.039253716644e-13       1.766997930964e-13       6.401405608632e-04      -1.491464433670e-04      -1.922379061876e-04      -2.215378336192e-04       3.890863899746e-05       4.045123415389e-05       4.801502090103e-05       8.121875123270e-05       1.022146722899e-04       1.581215504915e-04       4.670339584115e-09      -9.719795488866e-10      -2.585138856347e-09      -5.056120496018e-09       1.602356302351e-15       3.291576386268e-15       3.893303493494e-15       4.289745186448e-15       9.301986770525e-15       1.274976992279e-14       1.508299579521e-14       2.055641800933e-14       2.705892610834e-14       4.127659498008e-14       8.808288004102e-10       2.393435657967e-09       3.113256325059e-09       3.587514343143e-09      -2.029484213428e-10      -5.503733998155e-10      -6.924618873744e-10      -7.775279404463e-10      -2.403953251613e-10      -7.873640137815e-10      -1.268894327934e-09      -1.665320901981e-09      -2.649163040831e-10      -9.314654694063e-10      -1.671123255340e-09      -2.549417420149e-09 
  249       7.193910401206e-10       7.940905227935e-13       1.744447051962e-13       6.469166354859e-04      -1.500293419804e-04      -1.934373551387e-04      -2.229312425861e-04       3.898693894247e-05       4.045960396357e-05       4.803025040792e-05       8.138630964213e-05       1.024311315318e-04       1.584684620806e-04       4.662470584760e-09      -9.638947512387e-10      -2.569636292815e-09      -5.027730226523e-09       1.575390389163e-15       3.240705275335e-15       3.834090974548e-15       4.225036997278e-15       9.169544838137e-15       1.257081094947e-14       1.487248438070e-14       2.027049027178e-14       2.668422834863e-14       4.071186494781e-14       8.783271970385e-10       2.388829646424e-09       3.107617916710e-09       3.581196176552e-09      -2.014107985363e-10      -5.466637633047e-10      -6.874358087980e-10      -7.715712371633e-10      -2.386345795152e-10      -7.825307662239e-10      -1.261252675834e-09      -1.655346496525e-09      -2.630089372621e-10      -9.258220513176e-10      -1.661187397014e-09      -2.534718420694e-09 
  250       7.171086469703e-10       7.843919605496e-13       1.722276637428e-13       6.537286588127e-04      -1.509119826439e-04      -1.946374406622e-04      -2.243255894276e-04       3.906441985692e-05       4.046708010105e-05       4.804382983965e-05       8.155415409591e-05       1.026463786778e-04       1.588138807377e-04       4.654598515928e-09      -9.558555538067e-10      -2.554284295917e-09      -4.999535398417e-09       1.548872134919e-15       3.190641773626e-15       3.775812073755e-15       4.161345447630e-15       9.039142902931e-15       1.239460378403e-14       1.466521179334e-14       1.998898935114e-14       2.631529238180e-14       4.015570220090e-14       8.758192021414e-10       2.384219036629e-09       3.101975456902e-09       3.574874290582e-09      -1.998848899794e-10      -5.429824178792e-10      -6.824450622090e-10      -7.656529695769e-10      -2.368871357792e-10      -7.777351092288e-10      -1.253675734191e-09      -1.645459866340e-09      -2.611159419935e-10      -9.202231970890e-10      -1.651330526597e-09      -2.520127583907e-09 
  251       7.147563235327e-10       7.748285457823e-13       1.700484779863e-13       6.605766648261e-04      -1.517943611458e-04      -1.958381705503e-04      -2.257208923954e-04       3.914109472131e-05       4.047367286351e-05       4.805577183473e-05       8.172228221394e-05       1.028604252655e-04       1.591578170155e-04       4.646725662007e-09      -9.478622074627e-10      -2.539082784371e-09      -4.971536107748e-09       1.522796533145e-15       3.141377201162e-15       3.718456807081e-15       4.098659694165e-15       8.910759648510e-15       1.222111922817e-14       1.446114347135e-14       1.971186929448e-14       2.595206003734e-14       3.960801802435e-14       8.733051667470e-10       2.379604724351e-09       3.096330280113e-09       3.568550308703e-09      -1.983707109466e-10      -5.393294385144e-10      -6.774897594217e-10      -7.597732923190e-10      -2.351530114671e-10      -7.729770660182e-10      -1.246163551101e-09      -1.635661067270e-09      -2.592373369706e-10      -9.146689204907e-10      -1.641552852074e-09      -2.505645097825e-09 
  252       7.123347958406e-10       7.654005532774e-13       1.679067848649e-13       6.674606809761e-04      -1.526764726655e-04      -1.970395483408e-04      -2.271171655024e-04       3.921698072654e-05       4.047940111043e-05       4.806610275537e-05       8.189067233970e-05       1.030732846644e-04       1.595002998093e-04       4.638854629519e-09      -9.399160350802e-10      -2.524032359956e-09      -4.943736188686e-09       1.497163429683e-15       3.092911664420e-15       3.662025355216e-15       4.036979966440e-15       8.784396069357e-15       1.205035856426e-14       1.426028079365e-14       1.943913170865e-14       2.559453461251e-14       3.906881861521e-14       8.707855906921e-10       2.374987840502e-09       3.090683982298e-09       3.562226133787e-09      -1.968684055565e-10      -5.357051948492e-10      -6.725704804542e-10      -7.539330118019e-10      -2.334323724162e-10      -7.682571094829e-10      -1.238716779387e-09      -1.625950813818e-09      -2.573733019429e-10      -9.091597643625e-10      -1.631855430039e-09      -2.491272651676e-09 
